"year","month","flow","port","region","volumen_10k_m3","volume_MCF","value_US","avgPrice_US_MMBTU"
2009,"August","Exports","Cornwall","East",6561.8,231637.851668182,1300615.04,5.57
2009,"August","Exports","East Hereford","East",104344.6,3683464.74704743,12995138.63,3.51
2009,"August","Exports","Elmore","MidWest",1310984.99,46279031.158041,154983418.56,3.1
2009,"August","Exports","Emerson","MidWest",1083514.85,38249116.4169241,117649388.94,3.07
2009,"August","Exports","Huntingdon","West",715673.92,25263977.7688662,75822359.94,2.93
2009,"August","Exports","Iroquois","East",806892.15,28484069.0289129,103336538.86,3.6
2009,"August","Exports","Kingsgate","West",1727955.29,60998483.8236872,182889351.77,2.94
2009,"August","Exports","Monchy","MidWest",1409351.87,49751476.6392355,150590030.08,3
2009,"August","Exports","Napierville","East",23498.8,829530.243040062,3175836.17,3.82
2009,"August","Exports","Niagara Falls","East",529997.77,18709431.0755779,66406775.01,3.51
2009,"August","Exports","Ojibway (Windsor)","MidWest",224.5,7925.06594219679,29544.48,3.71
2009,"August","Exports","Philipsburg","East",8980.9,317034.408553564,1416439.3,4.45
2009,"August","Exports","Reagan Field","MidWest",844.7,29818.7225005507,63501.47,1.94
2009,"August","Exports","Sierra","MidWest",253.3,8941.73364435834,24647.82,2.75
2009,"August","Exports","Sprague","MidWest",7271.97,256707.535766935,885475.01,3.44
2009,"August","Exports","St Clair","MidWest",10349.3,365340.24479099,1426106.45,3.88
2009,"August","Exports","St Stephen","East",26998.1,953058.898948879,,
2009,"August","Imports","Corunna","MidWest",13495,476386.480578823,1421058.44,2.96
2009,"August","Imports","Courtright","MidWest",537424.96,18971618.026648,70110484.2,3.64
2009,"August","Imports","Huntingdon","West",815.9,28802.0547983891,87275.43,2.95
2009,"August","Imports","Loomis","MidWest",28434.7,1003772.26078656,2757243.09,2.76
2009,"August","Imports","Ojibway (Windsor)","MidWest",81798.3,2887558.67019865,9375376.93,3.21
2009,"August","Imports","Sarnia","MidWest",297852.55,10514481.5135923,35622337.55,3.37
2009,"August","Imports","Sarnia/Blue Water","MidWest",3115.8,109990.737027603,325303.94,2.94
2009,"August","Imports","St Clair","MidWest",169855,5996044.8802309,18342403.13,3.04
2009,"August","Imports","St Stephen","East",23884,843128.173556473,6589766.18,7.67
2009,"September","Exports","Aden","MidWest",22071.7,779152.240340245,1923333.32,2.59
2009,"September","Exports","Brunswick","East",92786.43,3275450.22846783,8827682.55,2.54
2009,"September","Exports","Cardston","MidWest",28283.2,998424.16506165,2735961.68,2.63
2009,"September","Exports","Chippawa","East",155929.24,5504452.15731238,18889796.43,3.41
2009,"September","Exports","Cornwall","East",7917.5,279495.365689724,1596701.51,5.68
2009,"September","Exports","East Hereford","East",24159.2,852842.998266017,2438701.65,2.83
2009,"September","Exports","Elmore","MidWest",1243535.48,43897998.5766652,131415819.45,2.81
2009,"September","Exports","Emerson","MidWest",1237287.82,43677450.1691622,137219266.87,3.13
2009,"September","Exports","Huntingdon","West",744377.11,26277227.9849081,72683924.25,2.71
2009,"September","Exports","Iroquois","East",797973.97,28169248.6966885,91624051.7,3.23
2009,"September","Exports","Kingsgate","West",1852222.49,65385235.5138973,184825185.71,2.77
2009,"September","Exports","Monchy","MidWest",1218847.56,43026491.2538337,110680234.01,2.56
2009,"September","Exports","Napierville","East",9742.9,343933.741506589,1074597.55,3.12
2009,"September","Exports","Niagara Falls","East",392853.54,13868107.8402024,44774246.62,3.19
2009,"September","Exports","Philipsburg","East",10214.5,360581.675129484,1406291.65,3.89
2009,"September","Exports","Reagan Field","MidWest",815,28770.2839326966,68368.95,2.17
2009,"September","Exports","Sprague","MidWest",7788.8174,274952.746132427,845135.02,3.07
2009,"September","Exports","St Clair","MidWest",607.3,21438.274150094,102396.84,4.77
2009,"September","Exports","St Stephen","East",191947.17,6775919.73126084,18301002.53,2.57
2009,"September","Imports","Corunna","MidWest",8229.7,290516.325988851,935865.83,3.2
2009,"September","Imports","Courtright","MidWest",526791.02,18596229.7160673,62767325.32,3.33
2009,"September","Imports","Huntingdon","West",40326.6,1423567.76937458,4460775.27,3.1
2009,"September","Imports","Loomis","MidWest",26639.3,940392.913826116,2519078.37,2.69
2009,"September","Imports","Ojibway (Windsor)","MidWest",96808.6,3417436.69831516,9513635.16,2.75
2009,"September","Imports","Sarnia","MidWest",228514.14,8066768.94532022,22404962.57,2.76
2009,"September","Imports","Sarnia/Blue Water","MidWest",6345.2,223991.663324842,671213.32,2.97
2009,"September","Imports","Sault Ste Marie","MidWest",2672.75,94350.6458663986,328592.92,3.46
2009,"September","Imports","St Clair","MidWest",416790.4,14713102.0226039,46139642.28,3.12
2009,"October","Exports","Aden","MidWest",22209.1,784002.592502641,2534691.04,3.31
2009,"October","Exports","Brunswick","East",144623.5,5105348.6605403,18742487.94,3.46
2009,"October","Exports","Cardston","MidWest",12409.9,438081.406842174,1535793.86,3.37
2009,"October","Exports","Chippawa","East",125905.12,4444571.84169354,20046264.85,4.48
2009,"October","Exports","Cornwall","East",12395.6,437576.603087281,2684881.13,6.11
2009,"October","Exports","East Hereford","East",21599.1,762469.005755469,3052700.79,3.96
2009,"October","Exports","Elmore","MidWest",1243714.22,43904308.2705918,187164046.18,3.94
2009,"October","Exports","Emerson","MidWest",873277.26,30827527.266463,134644536.42,4.35
2009,"October","Exports","Huntingdon","West",735240.05,25954680.9781473,105425847.25,3.98
2009,"October","Exports","Iroquois","East",678876.31,23964986.7409587,98047681.26,4.06
2009,"October","Exports","Kingsgate","West",1574997.9,55598940.8299397,207759030.74,3.67
2009,"October","Exports","Monchy","MidWest",815819.91,28799227.5443521,103117706.58,3.57
2009,"October","Exports","Napierville","East",5472.1,193170.393506882,886799.27,4.57
2009,"October","Exports","Niagara Falls","East",281279.57,9929439.37836418,40241752.58,4
2009,"October","Exports","Philipsburg","East",20269,715515.19635807,3068914.72,4.27
2009,"October","Exports","Reagan Field","MidWest",723.7,25547.306112997,92731.88,3.31
2009,"October","Exports","Sierra","MidWest",222.9,7868.58440318782,21549.93,2.73
2009,"October","Exports","Sprague","MidWest",11350.16,400671.565498817,1599118.18,3.97
2009,"October","Exports","St Clair","MidWest",237.7,8391.03863902084,37110.41,4.38
2009,"October","Exports","St Stephen","East",182463.1,6441122.93771781,22983000.05,3.4
2009,"October","Imports","Corunna","MidWest",16137,569651.621867393,2536129.27,4.4
2009,"October","Imports","Courtright","MidWest",669663.09,23639751.2129411,99937791.68,4.17
2009,"October","Imports","Huntingdon","West",9127.1,322195.409180509,1005808.83,3.08
2009,"October","Imports","Loomis","MidWest",25263.6,891829.380566962,3255406.22,3.66
2009,"October","Imports","Ojibway (Windsor)","MidWest",100245.74,3538771.04643347,13337698.59,3.72
2009,"October","Imports","Sarnia","MidWest",151665.72,5353945.80031517,21228662.35,3.93
2009,"October","Imports","Sarnia/Blue Water","MidWest",7418.7,261887.245903676,1180670.42,4.46
2009,"October","Imports","Sault Ste Marie","MidWest",23728.95,837654.759416885,3682720.21,4.36
2009,"October","Imports","St Clair","MidWest",231606.9,8175946.3481861,37785749.6,4.6
2009,"November","Exports","Aden","MidWest",21717.9,766662.760026885,2857625.24,3.82
2009,"November","Exports","Brunswick","East",155203.42,5478830.0131602,24641920.52,4.24
2009,"November","Exports","Cardston","MidWest",7723.4,272643.448988698,1344834.72,4.71
2009,"November","Exports","Chippawa","East",131469.5,4640999.80796277,21459169.97,4.6
2009,"November","Exports","Cornwall","East",13299.6,469488.672627352,2923604.8,6.19
2009,"November","Exports","East Hereford","East",47555.6,1678758.4228095,7217335.16,4.27
2009,"November","Exports","Elmore","MidWest",1247952.18,44053912.3350033,193260171.64,4.08
2009,"November","Exports","Emerson","MidWest",1177182.35,41555669.2638761,188838288.48,4.52
2009,"November","Exports","Huntingdon","West",629548.84,22223679.6028218,104015875.89,4.58
2009,"November","Exports","Iroquois","East",724033.88,25559092.3981497,122039747.08,4.74
2009,"November","Exports","Kingsgate","West",1780811.4,62864355.3479545,283216573.32,4.42
2009,"November","Exports","Monchy","MidWest",819014.76,28912008.8224164,124013799.65,4.27
2009,"November","Exports","Napierville","East",18892.9,666937.542714164,2966522.3,4.43
2009,"November","Exports","Niagara Falls","East",300459.41,10606506.1790804,48326746.04,4.51
2009,"November","Exports","Philipsburg","East",23706.55,836864.017870759,5172070.88,6.15
2009,"November","Exports","Reagan Field","MidWest",789.5,27870.1094047411,88908.35,2.91
2009,"November","Exports","Sierra","MidWest",222.7,7861.5242108117,26822.07,3.39
2009,"November","Exports","Sprague","MidWest",11025.1668,389198.992934159,1819395.19,4.66
2009,"November","Exports","St Clair","MidWest",24427.88,862327.660704099,3470112.07,4.02
2009,"November","Exports","St Stephen","East",154094.45,5439682.30546346,19224926.6,3.37
2009,"November","Imports","Corunna","MidWest",25726.4,908166.665725308,3508699.24,3.83
2009,"November","Imports","Courtright","MidWest",822799.96,29045630.0233269,139152807.31,4.7
2009,"November","Imports","Huntingdon","West",18882.9,666584.533095358,2814457.33,4.16
2009,"November","Imports","Loomis","MidWest",24472.3,863895.729430836,3463367.83,4.01
2009,"November","Imports","Ojibway (Windsor)","MidWest",97715.66,3449456.78879858,13965855.03,4
2009,"November","Imports","Sarnia","MidWest",380541.29,13433473.5722879,61339142.31,4.53
2009,"November","Imports","Sarnia/Blue Water","MidWest",12813.7,452335.935249564,1788500.11,3.92
2009,"November","Imports","Sault Ste Marie","MidWest",11801.76,416613.4798841,1638684.93,3.91
2009,"November","Imports","St Clair","MidWest",442551.78,15622503.5159758,61050961.78,3.89
2009,"December","Exports","Aden","MidWest",20333.3,717785.048206993,3352453.32,4.78
2009,"December","Exports","Brunswick","East",291634.94,10294993.8999938,52843797.56,4.84
2009,"December","Exports","Cardston","MidWest",6013.8,212292.924557608,1099703.72,4.88
2009,"December","Exports","Chippawa","East",220176.23,7772432.70224627,46330697.9,5.93
2009,"December","Exports","Cornwall","East",21603.5,762624.329987744,5274586.4,6.88
2009,"December","Exports","East Hereford","East",95879.5,3384638.57463188,20691381.89,6.08
2009,"December","Exports","Elmore","MidWest",1336579.45,47182540.2148558,257694607.85,5.1
2009,"December","Exports","Emerson","MidWest",1251425.81,44176534.8152206,226382899.24,5.1
2009,"December","Exports","Huntingdon","West",846514.98,29882793.0403448,175380142.59,5.75
2009,"December","Exports","Iroquois","East",925099.2,32656891.5949822,177472078.7,5.4
2009,"December","Exports","Kingsgate","West",1785787.25,63040007.6391281,316250877.87,4.92
2009,"December","Exports","Monchy","MidWest",1169804.34,41295218.4141113,202792908.55,4.88
2009,"December","Exports","Napierville","East",34466.7,1216707.6628504,8362006.19,6.85
2009,"December","Exports","Niagara Falls","East",485510.3,17138980.5929432,89547332.46,5.17
2009,"December","Exports","Philipsburg","East",33120.3,1169178.44777435,9908597.72,8.45
2009,"December","Exports","Reagan Field","MidWest",749.4,26454.5408333286,121142.34,4.18
2009,"December","Exports","Sierra","MidWest",212.7,7508.5145920056,38849.15,5.15
2009,"December","Exports","Sprague","MidWest",15830.3109,558825.201639094,2741198.69,5.1
2009,"December","Exports","St Clair","MidWest",63449.9,2239842.50122847,13332372.75,5.95
2009,"December","Exports","St Stephen","East",145783.06,5146282.24389858,34716323.44,6.41
2009,"December","Imports","Corunna","MidWest",26497.9,935401.357816198,5419215.37,5.75
2009,"December","Imports","Courtright","MidWest",961254.37,33933203.8729391,182354569.54,5.3
2009,"December","Imports","Huntingdon","West",71000.2,2506375.35371564,15837426.57,6.24
2009,"December","Imports","Loomis","MidWest",22809.2,805186.699727194,4145778.93,5.15
2009,"December","Imports","Ojibway (Windsor)","MidWest",126642.7,4470609.12515744,22440548.42,4.96
2009,"December","Imports","Sarnia","MidWest",422342.99,14909113.7905326,77618359.16,5.14
2009,"December","Imports","Sarnia/Blue Water","MidWest",11099.1,391808.906009071,519184.06,1.3
2009,"December","Imports","Sault Ste Marie","MidWest",25377.34,895844.511971262,4349165.01,4.85
2009,"December","Imports","St Clair","MidWest",465499.66,16432585.7530966,93820001.93,5.68
2009,"December","Imports","St Stephen","East",636.3,22462.0020446317,188862.8,7.98
2010,"January","Exports","Aden","MidWest",19585.5,691386.988912674,3395707.58,5.03
2010,"January","Exports","Brunswick","East",383475.19,13537043.0643494,85849727.95,5.98
2010,"January","Exports","Cardston","MidWest",1516.9,53548.0290766963,328335.9,6.08
2010,"January","Exports","Chippawa","East",267667.01,9448902.91670667,58198796.07,6.12
2010,"January","Exports","Cornwall","East",24491,864555.857418003,6333690.81,7.29
2010,"January","Exports","East Hereford","East",100987.3,3564948.82772566,22512869.24,6.28
2010,"January","Exports","Elmore","MidWest",1462204.46,51617223.9041169,325164846.5,5.83
2010,"January","Exports","Emerson","MidWest",1358906.37,47970701.9666872,278760939.64,5.78
2010,"January","Exports","Huntingdon","West",609138.31,21503168.2613288,123177720.65,5.61
2010,"January","Exports","Iroquois","East",997504.78,35212878.2145056,226819790.33,6.4
2010,"January","Exports","Kingsgate","West",1670836.1,58982121.4748459,326007365.3,5.43
2010,"January","Exports","Monchy","MidWest",1594421.53,56284613.6521528,316312016.25,5.57
2010,"January","Exports","Napierville","East",48919.8,1726915.99500703,12310302.67,7.1
2010,"January","Exports","Niagara Falls","East",585021.31,20651814.9636541,127313412.47,6.09
2010,"January","Exports","Philipsburg","East",37269.21,1315638.96153042,11890262.58,9
2010,"January","Exports","Reagan Field","MidWest",750.6,26496.9019875854,123789.36,4.27
2010,"January","Exports","Sprague","MidWest",15524.5409,548031.22652486,3302963.23,6.01
2010,"January","Exports","St Clair","MidWest",15749.1,555958.378753904,3388838.77,6.09
2010,"January","Exports","St Stephen","East",113404.73,4003296.05081079,29799794.85,7.08
2010,"January","Imports","Corunna","MidWest",18295.1,645834.627701936,3948672.74,6.07
2010,"January","Imports","Courtright","MidWest",960017.87,33889554.2335738,212172179.76,6.17
2010,"January","Imports","Huntingdon","West",20113.6,710029.426881824,4106058.75,5.69
2010,"January","Imports","Loomis","MidWest",25024.2,883378.330292744,4676069.93,5.29
2010,"January","Imports","Niagara Falls","East",3635.3,128329.586724579,846460.23,6.51
2010,"January","Imports","Ojibway (Windsor)","MidWest",85800.34,3028834.53168332,18580011.27,6.05
2010,"January","Imports","Sarnia","MidWest",334076.8,11793232.3819959,73340502.22,6.15
2010,"January","Imports","Sarnia/Blue Water","MidWest",30912.4,1091237.45403815,6732002.47,6.11
2010,"January","Imports","Sault Ste Marie","MidWest",38132.55,1346115.69396043,7947120.28,5.88
2010,"January","Imports","St Clair","MidWest",370599.32,13082512.4682997,80703980.04,6.12
2010,"January","Imports","St Stephen","East",323.1,11405.7407836249,87153.08,7.53
2010,"February","Exports","Aden","MidWest",16335.49,576658.509791075,2726096.42,4.87
2010,"February","Exports","Brunswick","East",253902.97,8963019.06534349,60471302.81,6.36
2010,"February","Exports","Cardston","MidWest",406,14332.1905235274,77034.88,5.14
2010,"February","Exports","Chippawa","East",215917.43,7622092.96578913,43999660.07,5.73
2010,"February","Exports","Cornwall","East",22065.37,778928.78525154,5293679.87,6.75
2010,"February","Exports","East Hereford","East",72244.7,2550307.40077606,14106507.25,5.49
2010,"February","Exports","Elmore","MidWest",1164833.17,41119731.3314393,234193309.75,5.27
2010,"February","Exports","Emerson","MidWest",1188727.74,41963232.6361629,228609558.74,5.42
2010,"February","Exports","Huntingdon","West",571946.17,20190249.9449305,106379441.38,5.16
2010,"February","Exports","Iroquois","East",838641.04,29604835.3845546,177331253.85,5.95
2010,"February","Exports","Kingsgate","West",1462430.6,51625206.8636366,278189461.58,5.29
2010,"February","Exports","Monchy","MidWest",1274557.68,44993112.0763179,237804943.52,5.26
2010,"February","Exports","Napierville","East",41815.9,1476141.49190337,9637794.89,6.49
2010,"February","Exports","Niagara Falls","East",371555.14,13116253.8336845,77536977.64,5.84
